EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00001966.2,5,3.98541,0.0207334552232679,5.40024,0.5362101042502,0.96861,0.01,1.02113071371291,20.8707698476343,0.710104250200481,3.80433039294306,0.419286287089014,1.9350040096231,0.45134,0.75569,0.64539,0.7451,2.0809,1.07518,1.92565,2.98803,3.2248,0.09231,0.99113,1.14699,0.66439,0.84351
IHECRE00001966.2,6,0.80066,0.0630156810641858,64.68409,0.043879015721121,0.47818,43.63,46.5161312371839,2.98376623376623,1.37737525632262,12.7004442925496,66.6423786739576,0.911244019138756,0.09243,0.09384,0.49232,0.13506,9.01428,1.70452,2.90577,59.63823,25.06763,0.08085,2.32348,0.39908,0.64164,0.17255
IHECRE00001966.2,7,5.85717,0.00995148071603807,0.23285,0.715808085933536,1.05364,31.74,2.35401135059602,1.29990866439238,7.83220790170103,10.8680746922302,0.314249135434313,1.17400994543283,0.67746,0.73058,0.63764,1.27374,1.33508,1.55032,1.56997,0.60249,1.66816,0.30884,1.13862,1.21639,0.75582,1.28491
IHECRE00001966.2,8,19.69672,0.00845369124255892,0.17373,0.62136772046589,1.12001,0,0.791846921797005,1.21841375485302,0.100942872989462,0.288130892956184,0.0554076539101497,5.02501386577926,1.32198,1.37197,2.09634,1.16887,0.30503,0.62132,0.40578,0.3033,0.3603,0.76812,0.72675,0.71305,0.91882,1.02304
IHECRE00001966.2,9,3.29649,0.0142234586312402,1.44397,0.473827107696391,1.00022,40.485,9.93419209272832,1.51724646443792,6.48385955081034,33.6589048974355,1.13020748846057,1.03667546563242,0.43463,0.61023,0.53062,0.95677,1.80349,1.5179,2.1498,1.92246,3.82583,0.08691,0.94322,0.95165,0.61661,1.23853
IHECRE00001966.2,10,16.99249,0.00970448505112064,0.11008,0.711730573583582,1.10989,0.01,0.834046658480968,6.48207332047009,0.407209261533064,0.747710927907385,0.0961585686721628,1.48905455183301,1.15899,1.33156,0.91783,1.28792,0.51477,0.76668,0.60442,0.40134,0.59748,1.12138,1.13262,1.18187,0.75428,1.27381
IHECRE00000084.3,1,4.54678,0.0113056827236824,0.76066,0.879476492443501,1.0457,0,0.00135486213928542,0.00678827834734754,0.00938626141855463,0.00642511942341537,0.0388300695589016,0.154049222001844,2.62518,1.16313,1.10866,0.158,0.48709,0.75549,0.62422,0.46863,0.6581,17.00698,0.77032,0.66949,0.58374,0.22183
IHECRE00000084.3,2,3.36343,0.0120603694308153,0.693,0.668399918651421,0.99024,4.29,2.37277986170742,0.0749536765038189,1.26109504225607,8.71384507615131,2.6951010078185,0.390055136258869,0.54527,0.60265,0.45223,0.81162,1.84584,1.64471,2.2468,1.4549,3.11783,0.09509,1.28264,1.28556,0.65241,1.04631
IHECRE00000084.3,3,40.10572,0.006604564036532,0.04542,0.871788030314868,1.14624,0,0.00121103211188374,0.595769200718806,0.139327291194625,0.0281467302132979,1.94708570982108,2.38774513633878,1.19716,1.29629,1.65158,1.2796,0.29939,0.77197,0.34091,0.22629,0.26858,0.16321,0.68921,0.69585,0.81372,1.30951
IHECRE00000084.3,4,9.68924,0.00393885577862213,0.46735,0.836903428971309,0.2536,0,0,0,0,0,0,0,0.39956,0.37479,0.25164,0.17425,0.28122,0.19024,0.43956,0.39761,0.38449,0.2221,0.72243,0.26959,3.16453,0.14799
IHECRE00000084.3,5,0.86526,0.0567172549262484,54.86013,0.0857909225191352,0.51636,5.75,6.77403652477508,0.616456291123943,0.378910970860749,2.25852692359339,14.5902041090372,0.644521283738418,0.15795,0.14596,0.47266,0.18232,8.04594,1.70804,2.85665,51.23116,23.83383,0.07055,1.74585,0.50885,0.59928,0.22206
IHECRE00000084.3,6,8.91146,0.0102951589280216,1.54335,0.825822129360465,1.04942,0,0.0431352955426357,1.8418574370155,0.27039425872093,0.262051841085271,1.72077882751938,3.27292272286822,1.17823,1.34483,0.70312,1.18231,0.95883,0.85121,1.08968,1.09756,1.49982,0.19121,1.10123,0.91006,0.81715,1.1143
IHECRE00000084.3,7,5.35488,0.0145479565445951,2.73373,0.742993263181337,1.00752,0.05,0.547909359167084,0.659116975669506,0.377885418406547,3.48855854351094,1.96407215633873,1.17988419353043,0.69981,0.91933,0.49911,0.9474,1.10797,1.14692,1.22982,2.14748,3.01284,0.18341,1.29507,1.3116,0.73659,1.15912
IHECRE00000084.3,8,4.77667,0.0138566335030863,0.88359,0.931847491873847,0.95566,4.75,0.12909602038127,0.0359746991127119,7.62452780462093,0.692831415268383,1.54779056487745,0.324167618378283,0.51154,0.31027,0.45573,0.76586,5.04331,2.27686,4.23739,0.52469,0.67074,0.27992,1.55347,1.60438,0.63069,0.57871
IHECRE00000084.3,9,8.46785,0.0120208443157176,0.30465,0.925762846100234,1.06218,1.68,0.0842995628207565,0.116327694354685,2.440458087816,0.694465564214661,1.51710701387569,0.745295571184186,0.84323,0.60349,0.48807,0.99693,2.09666,2.11911,2.08941,0.39043,0.61492,0.6031,1.46114,1.6651,0.74154,0.90751
IHECRE00000084.3,10,13.91871,0.0123693269902203,0.37359,0.899384447313537,1.05856,0,0.0309663323070811,0.459410070513457,0.139626576621313,0.151176879531234,1.34470155924124,0.815334194060979,0.7456,0.9655,0.65415,1.12632,0.97429,1.02052,1.07569,0.61981,0.96934,0.32074,1.40029,1.78,0.77725,1.05911
IHECRE00000160.3,1,1.79232,0.0203324943160308,14.9984,0.608895767107244,0.86439,0,0.157604149238749,3.5385226702359,0.647189225363895,2.33867324744855,2.36857955496068,5.20921867157437,1.18227,0.96814,0.87261,0.37749,3.13414,1.06286,2.50355,7.12964,6.15576,0.1501,1.51246,0.67409,0.74731,0.50356
IHECRE00000160.3,2,3.33764,0.0156346718047982,1.21682,0.654528586598111,0.9613,5.865,0.457259822276868,0.324428547476667,1.31075001397194,7.11331246856312,2.9003660649416,0.866414240205667,0.59347,0.52572,0.43742,0.88891,1.65147,1.77879,2.00418,1.74327,4.91619,0.10856,1.42342,1.25496,0.69784,0.87828
IHECRE00000160.3,3,46.49318,0.00724047445821219,0.11313,0.88483127661898,1.1364,0,0.0245577154089767,1.30838429616687,0.366277165010375,1.34936387463143,1.93507699028066,2.62341651195807,1.10744,1.24882,1.57197,1.34274,0.38242,0.80845,0.44077,0.32173,0.39632,0.11749,0.76214,0.77811,0.80908,1.32605
IHECRE00000160.3,4,9.20441,0.00348734434903095,0.48321,0.859677768751692,0.21794,0,0,0,0,0,0,0,0.36628,0.26996,0.26522,0.13957,0.27997,0.18136,0.44806,0.40296,0.38669,0.22302,0.71864,0.24139,3.27002,0.14013
IHECRE00000160.3,5,0.6249,0.0629095333536158,65.9719,0.0303779092096167,0.47048,5.72,1.96297718718796,0.420039941623781,0.527920731238958,2.65254627851602,14.4756893770643,0.609455411321914,0.1165,0.11402,0.45889,0.17952,9.21003,1.65024,3.02049,64.96658,24.23461,0.06333,2.3905,0.37997,0.61523,0.15952
IHECRE00000160.3,6,12.98008,0.0129371127343347,0.5036,0.895970220536592,1.0406,0.01,0.0147071217867678,0.548251158870628,0.10834386852086,0.893594605983987,1.05993819356651,0.926815563983706,0.94968,1.19221,0.48971,0.77756,0.95545,0.84914,1.09168,0.72107,1.17095,0.34696,1.31364,1.67401,0.78043,0.80085
IHECRE00000160.3,7,5.842,0.0130787932620396,0.49067,0.942429954870252,1.04113,2.39,0.0517581797668296,0.151184655885671,2.8167074088003,1.57467562993607,1.54675159834524,0.735121286197819,0.73276,0.52962,0.42771,0.82917,2.5006,2.12795,2.74274,0.48231,0.81208,0.62127,1.4881,1.91724,0.69863,0.80227
IHECRE00000160.3,8,4.94261,0.0120362021897022,0.67705,0.947111434578683,0.96172,7.17,0.100760148795083,0.355814329613456,8.41177421963448,1.90789260876597,2.01989325570112,1.40477923338185,0.60642,0.36457,0.48972,0.80311,4.93876,2.29562,3.86641,0.5009,0.63266,0.19842,1.48108,1.4481,0.64595,0.59935
IHECRE00000160.3,9,9.56294,0.00933358323189813,0.13888,0.909593282394142,1.07848,0.31,0.0811047437121936,0.740409105380452,0.84746099968163,1.82437917860554,2.03179719834448,1.31687758675581,0.86695,0.93235,0.49558,1.34201,0.91322,1.38281,1.02774,0.50628,0.89891,0.14328,1.27303,1.23712,0.81266,1.44389
IHECRE00000160.3,10,5.21991,0.0123461235907505,0.77502,0.904986162002027,1.0443,0,0.00641225539876822,0.040529741950573,0.0274518593591643,0.0589674124892804,0.0843338270834958,0.178675840024947,2.50425,1.26542,0.98613,0.15162,0.499,0.73692,0.61061,0.50645,0.72079,15.58068,0.71964,0.77582,0.58545,0.24375
IHECRE00000071.3,1,15.77355,0.0111863675449308,0.23423,0.87622383238123,1.0815,0,0.862021134857915,2.04324615356537,0.883822160573817,1.11894289208082,1.05205234436313,1.029758536986,0.76585,0.96884,0.69888,1.32795,0.88576,1.02407,0.98119,0.58543,0.84993,0.12578,1.18463,1.41059,0.7846,1.30629
IHECRE00000071.3,2,0.92313,0.0496360589919817,46.33728,0.100200843399328,0.54147,9.45,4.04038310342363,0.816524908869988,0.432956900864842,2.08119505396326,16.5704024015438,0.630047887927954,0.1803,0.1934,0.46479,0.6041,7.37247,1.70505,3.02957,45.61174,22.57723,0.11509,2.08378,0.62948,0.56917,0.23976
IHECRE00000071.3,3,6.11243,0.0150782532291976,0.72616,0.884047031223817,1.04496,0,0.107630006144222,0.303234094844439,0.125465005864939,0.177601519298442,0.132787800927219,0.437971289727979,2.17772,1.21415,1.01772,0.23528,0.48848,0.7832,0.62438,0.48494,0.82992,13.05932,0.84543,1.35017,0.67601,0.24347
IHECRE00000071.3,4,10.12671,0.00484726256791645,0.47931,0.844090610636901,0.28951,0,0,0,0,0,0,0,0.52822,0.38311,0.28794,0.16915,0.29096,0.22107,0.45539,0.39641,0.39005,0.9564,0.7133,0.27264,3.04055,0.15329
IHECRE00000071.3,5,7.8747,0.0116313903581736,0.2337,0.908194166724126,1.06686,1.51,0.900451630697097,0.766737916293181,1.80733296559333,1.35658139695235,1.04490450251672,0.721747224712128,0.80068,0.6027,0.49049,0.95241,1.60982,1.97552,1.65371,0.41596,0.70061,0.23138,1.5159,1.75179,0.76906,0.95621
IHECRE00000071.3,6,5.11769,0.0125293504693347,0.5491,0.696215448111073,0.99852,4.27,1.49857900548486,0.773500715022718,1.02572271600022,6.12309251850913,2.10900928624441,0.780189345256413,0.61066,0.68802,0.47011,0.83291,1.50402,1.53875,1.89544,1.28008,2.90451,0.12711,1.34966,1.39239,0.68371,1.04533
IHECRE00000071.3,7,34.73321,0.00702605380066325,0.0646,0.875466484509277,1.14561,0,0.91540698955533,2.05206910228725,1.2093230796351,1.13584681151117,1.25766823850866,3.72662068661584,1.24774,1.4283,1.72055,1.22018,0.29246,0.74134,0.338,0.1923,0.23432,0.09985,0.71016,0.66907,0.82926,1.22114
IHECRE00000071.3,8,1.9281,0.0220695426209211,15.79002,0.522744444444444,0.83841,0,0.974404761904762,11.1103174603175,0.918531746031746,1.98388888888889,1.90480158730159,5.34603174603175,0.76382,0.74885,0.7709,0.62881,3.03537,1.07432,2.37565,7.97806,7.33928,0.07155,1.53767,0.63636,0.6661,0.75185
IHECRE00000071.3,9,11.63284,0.0102132816908195,0.22611,0.834756983023694,1.08184,0,0.898439316813519,4.9209710343402,1.04760858892535,1.26894653884913,1.17645538874964,1.91237952507687,0.99872,1.03026,0.79033,1.31735,0.84999,0.93867,0.97057,0.59805,0.89985,0.0822,0.99062,0.99373,0.75634,1.36463
IHECRE00000071.3,10,5.77763,0.0134049159354275,0.73875,0.921098026206668,0.97245,6.83,0.979805937966495,0.617847072482999,6.01588157240007,1.44489135843423,1.07832973959197,0.642975617847072,0.55981,0.33457,0.4676,0.80737,4.67629,2.26312,3.97476,0.49085,0.62142,0.23638,1.55783,1.59387,0.64649,0.60849
IHECRE00000195.3,1,0.87544,0.0357464011945483,35.7786,0.358964361615171,0.72207,0,1.67872323034167,6.76287395782246,0.250408697073729,9.22940166748406,3.75396436161517,3.00841915971882,0.26291,0.4044,0.69866,0.0385,5.15184,1.25567,3.14722,17.20147,12.2047,0.03337,1.49401,0.42283,0.63527,0.51823
IHECRE00000195.3,2,9.6261,0.00429384061066589,0.46857,0.853986629134412,0.25345,0,0,0,0,0,0,0,0.47421,0.3008,0.28747,0.13962,0.28585,0.20593,0.45142,0.39863,0.38496,0.47507,0.71071,0.25082,3.14947,0.14534
IHECRE00000195.3,3,1.13308,0.0408283163297616,36.61,0.159257661493641,0.63962,17.195,13.34004706146,0.200095243431005,0.346742114404168,9.34052327861505,13.9441425289932,0.239901395036136,0.23641,0.28627,0.46349,0.47027,6.05918,1.6186,2.75806,37.68567,18.46374,0.1121,1.90739,0.73423,0.56009,0.40623
IHECRE00000195.3,4,6.63321,0.0112512277478085,0.23612,0.830896830864623,1.0456,1.21,1.09837237340682,0.87927574922494,0.483495521873924,5.69599982776438,1.11012745435756,0.886096279710644,0.75381,0.9061,0.49418,0.90772,0.82774,1.28509,1.04962,0.71977,1.65034,0.22771,1.32046,1.49911,0.76498,1.21556
IHECRE00000195.3,5,4.24193,0.0119228030813795,0.53914,0.69955246804853,0.994,12.1,3.11830850958896,0.403800357912833,1.32074767145293,16.3868276804712,2.22955035439007,0.549346879535559,0.58752,0.6767,0.45447,0.90646,1.89333,1.61008,2.31365,1.26586,2.97188,0.10016,1.25164,1.1863,0.66392,1.03137
IHECRE00000195.3,6,5.15843,0.011177118272043,0.5663,0.885972385428907,1.05201,0,0.0489913826870349,0.0327457892675284,0.0222091656874266,0.0634057971014493,0.0321190755973365,0.154484919702311,2.42921,1.19632,0.9467,0.31774,0.44355,0.74008,0.57701,0.40064,0.61069,14.38261,0.7499,0.87287,0.62488,0.27832
IHECRE00000195.3,7,7.07627,0.010157960950987,0.54373,0.842679107360414,1.04937,0,1.22653255281847,3.79628859239889,0.147832288354679,1.28321397795145,1.15451817074258,2.90819540605592,1.00689,1.28998,0.88314,1.1788,0.97407,0.87413,1.14365,0.75106,1.35533,0.13391,1.11973,0.92207,0.75051,1.22227
IHECRE00000195.3,8,9.42447,0.0128163925881225,0.59339,0.934834781800437,1.00525,9.87,1.07168750290468,0.259306594785518,5.12938606683088,1.9931681925919,0.984872426453502,0.474392340939722,0.66012,0.43582,0.46195,0.80967,3.77507,2.21825,3.29137,0.42886,0.56866,0.52755,1.54359,1.69852,0.67681,0.67452
IHECRE00000195.3,9,33.27707,0.00654785399337738,0.04932,0.87855609580407,1.14714,0,1.14199531784621,1.21289393120836,0.100864397622907,0.913290113452188,1.0870340356564,2.37172699441743,1.21028,1.37234,1.82722,1.2603,0.26844,0.73147,0.32059,0.19595,0.22868,0.19483,0.68572,0.67541,0.84046,1.26362
IHECRE00000195.3,10,22.55399,0.0106373452340055,0.21414,0.902244196980945,1.08857,0.02,0.712303885176936,1.13143281365999,0.192031675327889,0.997738183617916,0.926052957188815,0.934531056669141,0.94409,0.99631,0.6473,1.2713,0.8273,1.08539,0.89743,0.45735,0.68393,0.29887,1.17333,1.41423,0.78571,1.18637
IHECRE00000008.3,1,12.1878,0.0113249529295786,0.34152,0.880533626164896,1.05911,0.01,1.12507667042599,0.737124314912645,0.337893987060011,0.538434142577313,1.14377436140955,0.432272808215112,0.87913,1.01434,0.4624,1.07819,0.92581,0.97813,1.05799,0.62593,0.98539,0.17146,1.4301,1.63657,0.76795,1.05972
IHECRE00000008.3,2,6.77705,0.013391236003674,0.63316,0.880798072089654,1.04819,0,0.11062568378722,0.0854844909666164,0.0505559005292883,0.0576525030308407,0.12661521629853,0.187631213223336,2.21773,1.35392,0.84397,0.25578,0.47828,0.72243,0.58049,0.46846,0.7208,12.11063,0.83476,1.04071,0.65399,0.3251
IHECRE00000008.3,3,9.5872,0.00439090061411231,0.48395,0.840996666666667,0.25145,0,0,0,0,0,0,0,0.47243,0.29337,0.29156,0.13656,0.28133,0.20444,0.45001,0.39738,0.38703,0.45371,0.71753,0.24979,3.15748,0.14543
IHECRE00000008.3,4,40.64043,0.00674706992861653,0.05064,0.870260225528792,1.14258,0,1.4672049109228,1.07573230132782,0.695069059851872,0.525155134449857,1.68170747981584,1.63845332621605,1.14252,1.28183,1.6527,1.32332,0.33881,0.81736,0.38304,0.23473,0.28723,0.11493,0.71381,0.72642,0.83627,1.31478
IHECRE00000008.3,5,9.83644,0.0110771262191818,0.46508,0.84925944860325,1.07459,0,1.22061347452985,2.42704035055687,0.41126529121782,0.614551761913456,1.34170166149352,1.43876209603798,0.93858,1.1734,0.84658,1.2014,0.85486,0.87529,0.99986,0.70293,1.0114,0.14153,1.10615,1.09443,0.75898,1.28652
IHECRE00000008.3,6,1.01559,0.0457274846290605,41.34335,0.121719736754637,0.5905,5.495,5.62856478096124,0.188326796516652,0.450874160739214,2.69281393339095,11.7285780761816,0.123412883068537,0.21206,0.21763,0.46047,0.38156,6.7169,1.68047,2.92737,41.52864,20.63034,0.09145,1.81719,0.64842,0.57122,0.37379
IHECRE00000008.3,7,5.14651,0.0136608518529334,0.83879,0.920518592781626,0.95595,4.11,1.51134706525702,0.121536638716734,7.94554320087495,1.25141268683923,1.36953153481589,0.190393729493256,0.52877,0.32176,0.46158,0.7726,5.00367,2.27222,4.3339,0.55935,0.75422,0.21391,1.53992,1.56792,0.6291,0.56817
IHECRE00000008.3,8,1.49853,0.0248657316429226,18.9734,0.512914153132251,0.82873,0,1.3292807424594,5.21526682134571,0.493039443155452,1.77679814385151,2.41085846867749,3.41911832946636,0.76767,0.94763,0.8046,0.6095,3.38612,1.06778,2.5053,9.15482,7.86178,0.0739,1.35898,0.56791,0.68186,0.5724
IHECRE00000008.3,9,7.45104,0.0117750047720845,0.3122,0.925203358698504,1.06343,1.44,1.25708475465757,0.209743724306831,2.92160850170559,0.781903262485787,1.24204058427359,0.354871862153416,0.83864,0.58662,0.48218,0.9172,2.14307,2.14414,2.05859,0.3929,0.55815,0.45175,1.4494,1.68806,0.73968,0.89059
IHECRE00000008.3,10,5.85942,0.0122868858677547,0.54805,0.712313531050103,1.00473,1.31,1.99713830991951,0.318833593486977,0.878921433599608,5.25110947877452,1.9258256052398,0.295725828665871,0.63586,0.74157,0.4632,1.04236,1.19203,1.43671,1.55048,1.23422,2.90127,0.12844,1.28628,1.393,0.70551,1.1267
IHECRE00001958.3,1,7.46361,0.0108064439378229,0.47748,0.699640328787951,1.00206,18.81,3.53043189053072,1.97080343992018,18.912885446857,3.97382049698294,0.194635815080534,0.369387561172614,0.70664,0.3761,0.50023,0.83361,3.84641,2.24763,3.12784,0.35666,0.47178,1.07593,1.60782,1.69359,0.6804,0.68586
IHECRE00001958.3,2,20.84531,0.00631460738774476,0.11084,0.395570345899728,1.13118,0.01,1.51960260396424,4.13806840264283,0.598547415468325,2.20192868247182,0.0939321803342402,7.12519432568986,1.43887,1.52703,2.11589,0.99519,0.19468,0.59179,0.26899,0.18716,0.22531,0.98543,0.61417,0.58701,0.87126,1.03726
IHECRE00001958.3,3,14.77856,0.00919255202514415,0.1852,0.539606028695538,1.08226,1.89,2.26888903514545,5.70800974068711,6.24150980650257,3.8528103198631,0.210115835198105,1.38586942214032,1.00032,1.13254,0.58034,1.19903,1.01569,1.23065,1.16187,0.37491,0.6802,1.34095,1.32843,1.42694,0.75668,1.1371
IHECRE00001958.3,4,9.82749,0.00341039573851834,0.49256,0.421079691516709,0.27332,0.03,0.00249035989717224,0.0172718508997429,0.034905205655527,0.00542255784061697,0.000160668380462725,0.087202763496144,0.5833,0.26486,0.3253,0.13072,0.27364,0.21841,0.43795,0.37151,0.37161,2.07587,0.67884,0.23081,3.10532,0.13353
IHECRE00001958.3,5,10.60666,0.0102647205716994,0.50988,0.33242427562031,1.06796,0.07,1.71564331489292,10.0273593690091,1.38930273319823,3.15607712110423,0.158090047652955,1.0980308922605,0.79025,0.99558,0.80218,1.35137,0.91949,0.95272,1.06773,0.6562,1.04173,0.18105,0.95004,1.22502,0.78922,1.26581
IHECRE00001958.3,6,1.43034,0.0450694339810803,39.19218,0.0882465229160833,0.63649,33.89,39.9972696723607,3.29011481377765,3.88691309623822,41.3858396340894,42.8039998133109,1.66624661626062,0.25646,0.45467,0.50727,0.33031,5.95698,1.53252,2.7891,35.46472,18.31936,0.35254,2.45672,0.97622,0.59084,0.37592
IHECRE00001958.3,7,4.3546,0.0120719201921816,0.52935,0.370988503693114,1.02707,23.11,15.8999880867286,3.41986091255659,9.82673635930426,43.5195601024541,2.55154723612104,0.807243269001668,0.56164,1.04237,0.56497,0.87483,1.46884,1.40199,1.71714,1.13286,2.32327,0.1494,1.27221,1.44657,0.65656,0.94474
IHECRE00001958.3,8,18.8776,0.00579034815190187,0.07415,0.348870069143909,1.13022,0.05,1.53591503755658,4.65049992538427,0.684649057354624,1.87000696413471,0.0720539223001542,1.77850320847635,1.3354,0.98946,1.13678,1.23654,0.40058,0.86753,0.46551,0.28073,0.39481,1.26414,0.75284,0.77969,0.7667,1.31606
IHECRE00001958.3,9,6.71413,0.0105116091660118,0.29329,0.557448075284717,1.04396,18.56,5.8550318745777,4.10177342120467,11.5725281289476,15.5419755383425,0.717525631860868,0.962871747666938,0.69127,0.87008,0.51343,1.18869,1.56119,1.62866,1.75317,0.61971,1.33868,0.41201,1.46565,1.59192,0.726,0.99015
IHECRE00001958.3,10,5.10172,0.0143305629921348,3.80418,0.311612373187278,1.02036,0.26,3.17854608825543,8.37812908445883,2.63759880500405,14.9191946225182,1.02453476068961,1.63772950768656,0.62167,1.12739,0.74202,0.80153,1.33694,0.94885,1.2197,2.38449,2.79658,0.29496,1.11935,1.11158,0.71286,1.09225
IHECRE00000301.2,1,5.67793,0.00916556005041714,0.42088,0.876445753559156,1.06753,0,0.000343642611683849,0.0189657993781705,0.00338733431516937,0.00515463917525773,0.00417280314187531,0.0533627884143348,2.47842,1.15412,0.80882,0.40027,0.37811,0.68837,0.49621,0.31506,0.46534,11.06177,0.68204,0.62498,0.64124,0.40901
IHECRE00000301.2,2,2.20411,0.0161296303265498,0.9818,0.484792433000525,0.95124,13.48,3.10206107315934,0.425273933944454,1.50611120842335,25.2275743952045,3.57409353652128,0.272318561335902,0.528,0.69456,0.4542,0.85386,2.09272,1.55089,2.33695,1.99302,4.68606,0.10613,1.53638,1.19184,0.62735,0.89382
IHECRE00000301.2,3,41.78944,0.00714263049988047,0.05469,0.872969090117545,1.14346,0,0.0176316935132782,0.616637643302859,0.233384124219997,0.226618052532288,0.802677405311276,1.37474604556668,1.2086,1.35793,1.62419,1.27429,0.32101,0.77497,0.37176,0.2171,0.26162,0.41168,0.73331,0.74622,0.82588,1.25302
IHECRE00000301.2,4,9.68245,0.00430115730825574,0.44621,0.85035459246491,0.25695,0,0,0,0,0,0,0,0.46717,0.30564,0.29169,0.14182,0.28358,0.20635,0.44558,0.38622,0.37762,0.22998,0.70951,0.25675,3.1553,0.15375
